Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
606.50;ERPTagsS1 ERPFlashTag2D (1) ERPFlashTagFeedback;2BR68;1;3;2;gamified
609.52;ERPTagsS2 ERPFlashTag2D (1) ERPFlashTagFeedback;2BR68;0;3;2;gamified
610.89;ERPTagsS2 ERPFlashTag2D (3) ERPFlashTagFeedback;2BR68;1;3;2;gamified
619.22;ERPTagsS3 ERPFlashTag2D (4) ERPFlashTagFeedback;2BR68;1;3;2;gamified
622.51;ERPTagsS4 ERPFlashTag2D (3) ERPFlashTagFeedback;2BR68;0;3;2;gamified
623.92;ERPTagsS4 ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;1;3;2;gamified
632.02;ERPTagsS5 ERPFlashTag2D (4) ERPFlashTagFeedback;2BR68;1;3;2;gamified
635.09;ERPTagsS6 ERPFlashTag2D (4) ERPFlashTagFeedback;2BR68;0;3;2;gamified
637.68;ERPTagsS6 ERPFlashTag2D (4) ERPFlashTagFeedback;2BR68;0;3;2;gamified
640.70;ERPTagsS6 ERPFlashTag2D (1) ERPFlashTagFeedback;2BR68;1;3;2;gamified
647.89;ERPTagsS7 ERPFlashTag2D (3) ERPFlashTagFeedback;2BR68;1;3;2;gamified
653.38;ERPTagsS8 ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;1;3;2;gamified
