Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
721.62;ERPTagsS1 ERPFlashTag2D (1) ERPFlashTagFeedback;07az26;1;3;1;gamified
727.77;ERPTagsS2 ERPFlashTag2D (3) ERPFlashTagFeedback;07az26;1;3;1;gamified
733.08;ERPTagsS3 ERPFlashTag2D (4) ERPFlashTagFeedback;07az26;1;3;1;gamified
738.40;ERPTagsS4 ERPFlashTag2D (2) ERPFlashTagFeedback;07az26;1;3;1;gamified
741.49;ERPTagsS5 ERPFlashTag2D (2) ERPFlashTagFeedback;07az26;0;3;1;gamified
741.61;ERPTagsS5 ERPFlashTag2D (2) ERPFlashTagFeedback;07az26;0;3;1;gamified
744.59;ERPTagsS5 ERPFlashTag2D (4) ERPFlashTagFeedback;07az26;1;3;1;gamified
754.40;ERPTagsS6 ERPFlashTag2D (1) ERPFlashTagFeedback;07az26;1;3;1;gamified
760.07;ERPTagsS7 ERPFlashTag2D (3) ERPFlashTagFeedback;07az26;1;3;1;gamified
763.13;ERPTagsS8 ERPFlashTag2D (3) ERPFlashTagFeedback;07az26;0;3;1;gamified
765.42;ERPTagsS8 ERPFlashTag2D (2) ERPFlashTagFeedback;07az26;1;3;1;gamified
