Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
616.47;ERPTagsS1 ERPFlashTag2D (1) ERPFlashTagFeedback;09HA13;1;3;1;gamified
621.04;ERPTagsS2 ERPFlashTag2D (3) ERPFlashTagFeedback;09HA13;1;3;1;gamified
624.14;ERPTagsS3 ERPFlashTag2D (4) ERPFlashTagFeedback;09HA13;1;3;1;gamified
627.17;ERPTagsS4 ERPFlashTag2D (4) ERPFlashTagFeedback;09HA13;0;3;1;gamified
627.52;ERPTagsS4 ERPFlashTag2D (4) ERPFlashTagFeedback;09HA13;0;3;1;gamified
633.42;ERPTagsS4 ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;1;3;1;gamified
638.05;ERPTagsS5 ERPFlashTag2D (4) ERPFlashTagFeedback;09HA13;1;3;1;gamified
645.51;ERPTagsS6 ERPFlashTag2D (1) ERPFlashTagFeedback;09HA13;1;3;1;gamified
648.58;ERPTagsS7 ERPFlashTag2D (1) ERPFlashTagFeedback;09HA13;0;3;1;gamified
650.19;ERPTagsS7 ERPFlashTag2D (3) ERPFlashTagFeedback;09HA13;1;3;1;gamified
654.15;ERPTagsS8 ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;1;3;1;gamified
