Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
532.46;ERPTagsS1 ERPFlashTag2D (1) ERPFlashTagFeedback;15JO96;1;3;2;gamified
542.69;ERPTagsS2 ERPFlashTag2D (2) ERPFlashTagFeedback;15JO96;0;3;2;gamified
548.38;ERPTagsS2 ERPFlashTag2D (3) ERPFlashTagFeedback;15JO96;1;3;2;gamified
558.17;ERPTagsS3 ERPFlashTag2D (4) ERPFlashTagFeedback;15JO96;1;3;2;gamified
569.32;ERPTagsS4 ERPFlashTag2D (4) ERPFlashTagFeedback;15JO96;0;3;2;gamified
570.49;ERPTagsS4 ERPFlashTag2D (4) ERPFlashTagFeedback;15JO96;0;3;2;gamified
571.60;ERPTagsS4 ERPFlashTag2D (2) ERPFlashTagFeedback;15JO96;1;3;2;gamified
575.25;ERPTagsS5 ERPFlashTag2D (4) ERPFlashTagFeedback;15JO96;1;3;2;gamified
587.83;ERPTagsS6 ERPFlashTag2D (3) ERPFlashTagFeedback;15JO96;0;3;2;gamified
590.69;ERPTagsS6 ERPFlashTag2D (1) ERPFlashTagFeedback;15JO96;1;3;2;gamified
593.80;ERPTagsS7 ERPFlashTag2D (1) ERPFlashTagFeedback;15JO96;0;3;2;gamified
595.20;ERPTagsS7 ERPFlashTag2D (3) ERPFlashTagFeedback;15JO96;1;3;2;gamified
599.95;ERPTagsS8 ERPFlashTag2D (2) ERPFlashTagFeedback;15JO96;1;3;2;gamified
