Timestamp;ObjectName;ID;correct;scene ;PlaceInOrder;condition
114.74;ERPTags1Standard ERPFlashTag2D (4) ERPFlashTagFeedback;28CO38;1;1;2;standard
118.36;ERPTags2Standard ERPFlashTag2D (4) ERPFlashTagFeedback;28CO38;0;1;2;standard
118.71;ERPTags2Standard ERPFlashTag2D (4) ERPFlashTagFeedback;28CO38;0;1;2;standard
121.21;ERPTags2Standard ERPFlashTag2D (3) ERPFlashTagFeedback;28CO38;1;1;2;standard
126.75;ERPTags3Standard ERPFlashTag2D (1) ERPFlashTagFeedback;28CO38;1;1;2;standard
130.28;ERPTags4Standard ERPFlashTag2D (1) ERPFlashTagFeedback;28CO38;0;1;2;standard
131.85;ERPTags4Standard ERPFlashTag2D (1) ERPFlashTagFeedback;28CO38;0;1;2;standard
133.03;ERPTags4Standard ERPFlashTag2D (2) ERPFlashTagFeedback;28CO38;1;1;2;standard
138.45;ERPTags5Standard ERPFlashTag2D (3) ERPFlashTagFeedback;28CO38;1;1;2;standard
141.98;ERPTags6Standard ERPFlashTag2D (3) ERPFlashTagFeedback;28CO38;0;1;2;standard
143.45;ERPTags6Standard ERPFlashTag2D (4) ERPFlashTagFeedback;28CO38;1;1;2;standard
148.15;ERPTags7Standard ERPFlashTag2D (2) ERPFlashTagFeedback;28CO38;1;1;2;standard
151.68;ERPTags8Standard ERPFlashTag2D (2) ERPFlashTagFeedback;28CO38;0;1;2;standard
153.18;ERPTags8Standard ERPFlashTag2D (1) ERPFlashTagFeedback;28CO38;1;1;2;standard
171.35;ERPTags1Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;28CO38;1;2;2;standard
176.52;ERPTags2Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;28CO38;1;2;2;standard
180.15;ERPTags3Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;28CO38;0;2;2;standard
182.74;ERPTags3Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;28CO38;1;2;2;standard
186.32;ERPTags4Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;28CO38;0;2;2;standard
187.80;ERPTags4Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;28CO38;0;2;2;standard
188.93;ERPTags4Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;28CO38;1;2;2;standard
194.64;ERPTags5Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;28CO38;1;2;2;standard
198.22;ERPTags6Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;28CO38;0;2;2;standard
200.06;ERPTags6Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;28CO38;1;2;2;standard
203.59;ERPTags7Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;28CO38;0;2;2;standard
206.11;ERPTags7Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;28CO38;1;2;2;standard
209.64;ERPTags8Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;28CO38;0;2;2;standard
211.11;ERPTags8Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;28CO38;1;2;2;standard
229.17;ERPTags1Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;28CO38;1;3;2;standard
232.73;ERPTags2Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;28CO38;0;3;2;standard
234.08;ERPTags2Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;28CO38;1;3;2;standard
237.63;ERPTags3Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;28CO38;0;3;2;standard
239.40;ERPTags3Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;28CO38;1;3;2;standard
242.92;ERPTags4Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;28CO38;0;3;2;standard
244.28;ERPTags4Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;28CO38;1;3;2;standard
247.86;ERPTags5Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;28CO38;0;3;2;standard
251.40;ERPTags5Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;28CO38;1;3;2;standard
256.80;ERPTags6Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;28CO38;1;3;2;standard
261.87;ERPTags7Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;28CO38;1;3;2;standard
265.46;ERPTags8Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;28CO38;0;3;2;standard
268.34;ERPTags8Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;28CO38;1;3;2;standard
