Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
177.65;ERPTags1Standard ERPFlashTag2D (2) ERPFlashTagFeedback;19RA95;0;1;2;standard
178.67;ERPTags1Standard ERPFlashTag2D (4) ERPFlashTagFeedback;19RA95;1;1;2;standard
207.22;ERPTags2Standard ERPFlashTag2D (3) ERPFlashTagFeedback;19RA95;1;1;2;standard
218.81;ERPTags3Standard ERPFlashTag2D (1) ERPFlashTagFeedback;19RA95;1;1;2;standard
222.34;ERPTags4Standard ERPFlashTag2D (1) ERPFlashTagFeedback;19RA95;0;1;2;standard
226.99;ERPTags4Standard ERPFlashTag2D (1) ERPFlashTagFeedback;19RA95;0;1;2;standard
227.45;ERPTags4Standard ERPFlashTag2D (1) ERPFlashTagFeedback;19RA95;0;1;2;standard
234.01;ERPTags5Standard ERPFlashTag2D (3) ERPFlashTagFeedback;19RA95;1;1;2;standard
242.50;ERPTags6Standard ERPFlashTag2D (4) ERPFlashTagFeedback;19RA95;1;1;2;standard
246.05;ERPTags7Standard ERPFlashTag2D (4) ERPFlashTagFeedback;19RA95;0;1;2;standard
247.97;ERPTags7Standard ERPFlashTag2D (4) ERPFlashTagFeedback;19RA95;0;1;2;standard
249.27;ERPTags7Standard ERPFlashTag2D (2) ERPFlashTagFeedback;19RA95;1;1;2;standard
260.46;ERPTags8Standard ERPFlashTag2D (1) ERPFlashTagFeedback;19RA95;1;1;2;standard
283.44;ERPTags1Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;19RA95;1;2;2;standard
287.81;ERPTags2Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;19RA95;0;2;2;standard
295.63;ERPTags2Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;19RA95;0;2;2;standard
296.67;ERPTags2Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;19RA95;1;2;2;standard
300.21;ERPTags3Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;19RA95;0;2;2;standard
300.36;ERPTags3Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;19RA95;0;2;2;standard
300.78;ERPTags3Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;19RA95;0;2;2;standard
305.11;ERPTags4Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;19RA95;0;2;2;standard
305.55;ERPTags4Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;19RA95;0;2;2;standard
312.27;ERPTags4Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;19RA95;1;2;2;standard
315.79;ERPTags5Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;19RA95;0;2;2;standard
319.87;ERPTags5Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;19RA95;1;2;2;standard
327.80;ERPTags6Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;19RA95;1;2;2;standard
331.38;ERPTags7Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;19RA95;0;2;2;standard
331.59;ERPTags7Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;19RA95;0;2;2;standard
331.83;ERPTags7Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;19RA95;0;2;2;standard
339.14;ERPTags8Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;19RA95;1;2;2;standard
352.96;ERPTags1Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;19RA95;0;3;2;standard
354.86;ERPTags1Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;19RA95;0;3;2;standard
355.20;ERPTags1Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;19RA95;0;3;2;standard
358.98;ERPTags2Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;19RA95;0;3;2;standard
362.05;ERPTags2Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;19RA95;1;3;2;standard
369.63;ERPTags3Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;19RA95;1;3;2;standard
373.15;ERPTags4Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;19RA95;0;3;2;standard
373.56;ERPTags4Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;19RA95;0;3;2;standard
376.87;ERPTags4Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;19RA95;1;3;2;standard
380.46;ERPTags5Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;19RA95;0;3;2;standard
382.38;ERPTags5Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;19RA95;0;3;2;standard
382.75;ERPTags5Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;19RA95;0;3;2;standard
386.31;ERPTags6Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;19RA95;0;3;2;standard
388.14;ERPTags6Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;19RA95;0;3;2;standard
388.65;ERPTags6Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;19RA95;0;3;2;standard
396.41;ERPTags7Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;19RA95;1;3;2;standard
399.94;ERPTags8Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;19RA95;0;3;2;standard
400.94;ERPTags8Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;19RA95;0;3;2;standard
403.67;ERPTags8Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;19RA95;1;3;2;standard
