Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
205.66;ERPTags1Standard ERPFlashTag2D (4) ERPFlashTagFeedback;27JA04;1;1;2;standard
210.46;ERPTags2Standard ERPFlashTag2D (3) ERPFlashTagFeedback;27JA04;1;1;2;standard
218.37;ERPTags3Standard ERPFlashTag2D (1) ERPFlashTagFeedback;27JA04;1;1;2;standard
223.06;ERPTags4Standard ERPFlashTag2D (2) ERPFlashTagFeedback;27JA04;1;1;2;standard
226.76;ERPTags5Standard ERPFlashTag2D (2) ERPFlashTagFeedback;27JA04;0;1;2;standard
230.23;ERPTags5Standard ERPFlashTag2D (3) ERPFlashTagFeedback;27JA04;1;1;2;standard
235.33;ERPTags6Standard ERPFlashTag2D (4) ERPFlashTagFeedback;27JA04;1;1;2;standard
241.32;ERPTags7Standard ERPFlashTag2D (2) ERPFlashTagFeedback;27JA04;1;1;2;standard
248.88;ERPTags8Standard ERPFlashTag2D (1) ERPFlashTagFeedback;27JA04;1;1;2;standard
271.16;ERPTags1Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;27JA04;1;2;2;standard
276.44;ERPTags2Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;27JA04;1;2;2;standard
280.01;ERPTags3Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;27JA04;0;2;2;standard
281.93;ERPTags3Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;27JA04;1;2;2;standard
287.86;ERPTags4Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;27JA04;1;2;2;standard
293.81;ERPTags5Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;27JA04;1;2;2;standard
297.37;ERPTags6Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;27JA04;1;2;2;standard
302.84;ERPTags7Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;27JA04;1;2;2;standard
306.39;ERPTags8Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;27JA04;1;2;2;standard
324.86;ERPTags1Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;27JA04;1;3;2;standard
330.64;ERPTags2Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;27JA04;1;3;2;standard
335.12;ERPTags3Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;27JA04;1;3;2;standard
338.67;ERPTags4Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;27JA04;0;3;2;standard
342.28;ERPTags4Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;27JA04;1;3;2;standard
345.81;ERPTags5Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;27JA04;0;3;2;standard
347.71;ERPTags5Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;27JA04;1;3;2;standard
353.47;ERPTags6Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;27JA04;1;3;2;standard
360.17;ERPTags7Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;27JA04;1;3;2;standard
365.79;ERPTags8Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;27JA04;1;3;2;standard
