Timestamp;ObjectName;ID;correct;scene ;PlaceInOrder;condition
128.05;ERPTags1Standard ERPFlashTag2D (4) ERPFlashTagFeedback;02JO85;1;1;2;standard
133.52;ERPTags2Standard ERPFlashTag2D (3) ERPFlashTagFeedback;02JO85;1;1;2;standard
141.51;ERPTags3Standard ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;1;1;2;standard
147.98;ERPTags4Standard ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;1;1;2;standard
154.38;ERPTags5Standard ERPFlashTag2D (3) ERPFlashTagFeedback;02JO85;1;1;2;standard
159.55;ERPTags6Standard ERPFlashTag2D (4) ERPFlashTagFeedback;02JO85;1;1;2;standard
170.03;ERPTags7Standard ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;1;1;2;standard
173.56;ERPTags8Standard ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;0;1;2;standard
174.14;ERPTags8Standard ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;0;1;2;standard
174.70;ERPTags8Standard ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;0;1;2;standard
189.09;ERPTags1Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;02JO85;0;2;2;standard
191.62;ERPTags1Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;02JO85;1;2;2;standard
197.10;ERPTags2Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;1;2;2;standard
200.71;ERPTags3Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;0;2;2;standard
202.55;ERPTags3Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;1;2;2;standard
206.53;ERPTags4Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;0;2;2;standard
208.67;ERPTags4Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;02JO85;1;2;2;standard
213.72;ERPTags5Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;1;2;2;standard
219.15;ERPTags6Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;02JO85;1;2;2;standard
222.91;ERPTags7Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;02JO85;0;2;2;standard
224.37;ERPTags7Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;02JO85;1;2;2;standard
227.93;ERPTags8Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;02JO85;0;2;2;standard
230.13;ERPTags8Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;1;2;2;standard
248.54;ERPTags1Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;1;3;2;standard
254.01;ERPTags2Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;02JO85;1;3;2;standard
259.18;ERPTags3Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;02JO85;1;3;2;standard
262.77;ERPTags4Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;02JO85;0;3;2;standard
264.72;ERPTags4Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;1;3;2;standard
269.62;ERPTags5Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;1;3;2;standard
273.17;ERPTags6Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;0;3;2;standard
276.60;ERPTags6Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;02JO85;1;3;2;standard
282.63;ERPTags7Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;02JO85;1;3;2;standard
287.90;ERPTags8Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;1;3;2;standard
