Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition 
162.56;ERPTags1Standard ERPFlashTag2D (1) ERPFlashTagFeedback;21EL67;0;1;1;standard
162.76;ERPTags1Standard ERPFlashTag2D (1) ERPFlashTagFeedback;21EL67;0;1;1;standard
166.00;ERPTags1Standard ERPFlashTag2D (4) ERPFlashTagFeedback;21EL67;1;1;1;standard
169.53;ERPTags2Standard ERPFlashTag2D (4) ERPFlashTagFeedback;21EL67;0;1;1;standard
171.13;ERPTags2Standard ERPFlashTag2D (3) ERPFlashTagFeedback;21EL67;1;1;1;standard
174.76;ERPTags3Standard ERPFlashTag2D (3) ERPFlashTagFeedback;21EL67;0;1;1;standard
175.95;ERPTags3Standard ERPFlashTag2D (1) ERPFlashTagFeedback;21EL67;1;1;1;standard
179.56;ERPTags4Standard ERPFlashTag2D (1) ERPFlashTagFeedback;21EL67;0;1;1;standard
180.85;ERPTags4Standard ERPFlashTag2D (2) ERPFlashTagFeedback;21EL67;1;1;1;standard
184.46;ERPTags5Standard ERPFlashTag2D (2) ERPFlashTagFeedback;21EL67;0;1;1;standard
186.97;ERPTags5Standard ERPFlashTag2D (3) ERPFlashTagFeedback;21EL67;1;1;1;standard
190.49;ERPTags6Standard ERPFlashTag2D (3) ERPFlashTagFeedback;21EL67;0;1;1;standard
192.08;ERPTags6Standard ERPFlashTag2D (4) ERPFlashTagFeedback;21EL67;1;1;1;standard
197.01;ERPTags7Standard ERPFlashTag2D (2) ERPFlashTagFeedback;21EL67;1;1;1;standard
200.59;ERPTags8Standard ERPFlashTag2D (2) ERPFlashTagFeedback;21EL67;0;1;1;standard
201.98;ERPTags8Standard ERPFlashTag2D (1) ERPFlashTagFeedback;21EL67;1;1;1;standard
218.38;ERPTags1Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;21EL67;1;2;1;standard
223.31;ERPTags2Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;21EL67;1;2;1;standard
226.92;ERPTags3Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;21EL67;0;2;1;standard
228.41;ERPTags3Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;21EL67;1;2;1;standard
231.96;ERPTags4Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;21EL67;0;2;1;standard
233.59;ERPTags4Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;21EL67;1;2;1;standard
238.51;ERPTags5Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;21EL67;1;2;1;standard
242.64;ERPTags6Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;21EL67;1;2;1;standard
247.81;ERPTags7Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;21EL67;1;2;1;standard
251.83;ERPTags8Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;21EL67;0;2;1;standard
252.60;ERPTags8Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;21EL67;1;2;1;standard
268.85;ERPTags1Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;21EL67;1;3;1;standard
273.07;ERPTags2Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;21EL67;1;3;1;standard
276.61;ERPTags3Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;21EL67;0;3;1;standard
277.08;ERPTags3Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;21EL67;0;3;1;standard
278.32;ERPTags3Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;21EL67;1;3;1;standard
281.89;ERPTags4Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;21EL67;0;3;1;standard
283.30;ERPTags4Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;21EL67;1;3;1;standard
286.82;ERPTags5Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;21EL67;0;3;1;standard
288.40;ERPTags5Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;21EL67;1;3;1;standard
291.92;ERPTags6Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;21EL67;0;3;1;standard
293.73;ERPTags6Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;21EL67;1;3;1;standard
298.73;ERPTags7Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;21EL67;1;3;1;standard
303.91;ERPTags8Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;21EL67;1;3;1;standard
