Timestamp;ObjectName;ID;correct;scene ;PlaceInOrder;condition
172.24;ERPTags1Standard ERPFlashTag2D (4) ERPFlashTagFeedback;2BR68;1;1;1;standard
175.77;ERPTags2Standard ERPFlashTag2D (4) ERPFlashTagFeedback;2BR68;0;1;1;standard
181.21;ERPTags2Standard ERPFlashTag2D (3) ERPFlashTagFeedback;2BR68;1;1;1;standard
184.78;ERPTags3Standard ERPFlashTag2D (3) ERPFlashTagFeedback;2BR68;0;1;1;standard
185.60;ERPTags3Standard ERPFlashTag2D (1) ERPFlashTagFeedback;2BR68;1;1;1;standard
189.15;ERPTags4Standard ERPFlashTag2D (1) ERPFlashTagFeedback;2BR68;0;1;1;standard
190.85;ERPTags4Standard ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;1;1;1;standard
194.46;ERPTags5Standard ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;0;1;1;standard
197.14;ERPTags5Standard ERPFlashTag2D (3) ERPFlashTagFeedback;2BR68;1;1;1;standard
200.72;ERPTags6Standard ERPFlashTag2D (3) ERPFlashTagFeedback;2BR68;0;1;1;standard
204.16;ERPTags6Standard ERPFlashTag2D (4) ERPFlashTagFeedback;2BR68;1;1;1;standard
208.52;ERPTags7Standard ERPFlashTag2D (4) ERPFlashTagFeedback;2BR68;0;1;1;standard
208.66;ERPTags7Standard ERPFlashTag2D (4) ERPFlashTagFeedback;2BR68;0;1;1;standard
210.93;ERPTags7Standard ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;1;1;1;standard
214.52;ERPTags8Standard ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;0;1;1;standard
216.58;ERPTags8Standard ERPFlashTag2D (1) ERPFlashTagFeedback;2BR68;1;1;1;standard
235.44;ERPTags1Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;2BR68;1;2;1;standard
240.56;ERPTags2Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;2BR68;1;2;1;standard
244.10;ERPTags3Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;2BR68;0;2;1;standard
245.79;ERPTags3Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;1;2;1;standard
249.63;ERPTags4Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;0;2;1;standard
249.77;ERPTags4Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;0;2;1;standard
250.19;ERPTags4Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;0;2;1;standard
254.18;ERPTags5Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;1;2;1;standard
259.45;ERPTags6Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;2BR68;1;2;1;standard
268.06;ERPTags7Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;2BR68;1;2;1;standard
272.59;ERPTags8Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;2BR68;1;2;1;standard
298.18;ERPTags1Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;0;3;1;standard
298.40;ERPTags1Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;0;3;1;standard
299.21;ERPTags1Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;2BR68;1;3;1;standard
303.67;ERPTags2Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;2BR68;0;3;1;standard
305.64;ERPTags2Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;2BR68;1;3;1;standard
309.23;ERPTags3Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;2BR68;0;3;1;standard
311.95;ERPTags3Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;2BR68;1;3;1;standard
317.44;ERPTags4Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;1;3;1;standard
321.11;ERPTags5Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;0;3;1;standard
324.52;ERPTags5Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;2BR68;1;3;1;standard
328.06;ERPTags6Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;2BR68;0;3;1;standard
328.88;ERPTags6Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;2BR68;0;3;1;standard
330.37;ERPTags6Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;2BR68;1;3;1;standard
333.90;ERPTags7Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;2BR68;0;3;1;standard
335.65;ERPTags7Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;2BR68;1;3;1;standard
341.94;ERPTags8Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;2BR68;1;3;1;standard
