Timestamp;ObjectName;ID;correct;scene ;PlaceInOrder;condition
170.88;ERPTags1Standard ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;1;1;1;standard
174.41;ERPTags2Standard ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;0;1;1;standard
176.62;ERPTags2Standard ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;1;1;1;standard
180.23;ERPTags3Standard ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;0;1;1;standard
181.80;ERPTags3Standard ERPFlashTag2D (1) ERPFlashTagFeedback;08MA21;1;1;1;standard
185.39;ERPTags4Standard ERPFlashTag2D (1) ERPFlashTagFeedback;08MA21;0;1;1;standard
186.92;ERPTags4Standard ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;1;1;1;standard
190.51;ERPTags5Standard ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;0;1;1;standard
192.82;ERPTags5Standard ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;1;1;1;standard
196.36;ERPTags6Standard ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;0;1;1;standard
198.89;ERPTags6Standard ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;1;1;1;standard
202.46;ERPTags7Standard ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;0;1;1;standard
205.86;ERPTags7Standard ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;1;1;1;standard
209.42;ERPTags8Standard ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;0;1;1;standard
211.81;ERPTags8Standard ERPFlashTag2D (1) ERPFlashTagFeedback;08MA21;1;1;1;standard
237.67;ERPTags1Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;1;2;1;standard
241.22;ERPTags2Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;0;2;1;standard
243.78;ERPTags2Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;0;2;1;standard
245.78;ERPTags2Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;08MA21;1;2;1;standard
249.36;ERPTags3Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;08MA21;0;2;1;standard
251.90;ERPTags3Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;1;2;1;standard
255.44;ERPTags4Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;0;2;1;standard
257.15;ERPTags4Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;0;2;1;standard
258.14;ERPTags4Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;1;2;1;standard
261.71;ERPTags5Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;0;2;1;standard
265.12;ERPTags5Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;1;2;1;standard
269.59;ERPTags6Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;1;2;1;standard
273.13;ERPTags7Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;0;2;1;standard
275.39;ERPTags7Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;1;2;1;standard
278.95;ERPTags8Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;0;2;1;standard
280.49;ERPTags8Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;0;2;1;standard
281.28;ERPTags8Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;08MA21;1;2;1;standard
298.88;ERPTags1Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;08MA21;1;3;1;standard
302.42;ERPTags2Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;08MA21;0;3;1;standard
303.74;ERPTags2Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;08MA21;0;3;1;standard
304.16;ERPTags2Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;08MA21;0;3;1;standard
307.74;ERPTags3Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;0;3;1;standard
310.33;ERPTags3Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;1;3;1;standard
313.91;ERPTags4Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;0;3;1;standard
315.58;ERPTags4Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;1;3;1;standard
319.16;ERPTags5Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;0;3;1;standard
321.35;ERPTags5Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;08MA21;1;3;1;standard
326.72;ERPTags6Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;1;3;1;standard
330.24;ERPTags7Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;0;3;1;standard
332.75;ERPTags7Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;1;3;1;standard
336.35;ERPTags8Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;0;3;1;standard
338.03;ERPTags8Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;1;3;1;standard
