Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
114.63;ERPTags1Standard ERPFlashTag2D (4) ERPFlashTagFeedback;10PE77;1;1;2;standard
118.19;ERPTags2Standard ERPFlashTag2D (4) ERPFlashTagFeedback;10PE77;0;1;2;standard
121.35;ERPTags2Standard ERPFlashTag2D (3) ERPFlashTagFeedback;10PE77;1;1;2;standard
124.93;ERPTags3Standard ERPFlashTag2D (3) ERPFlashTagFeedback;10PE77;0;1;2;standard
126.09;ERPTags3Standard ERPFlashTag2D (1) ERPFlashTagFeedback;10PE77;1;1;2;standard
129.69;ERPTags4Standard ERPFlashTag2D (1) ERPFlashTagFeedback;10PE77;0;1;2;standard
130.66;ERPTags4Standard ERPFlashTag2D (2) ERPFlashTagFeedback;10PE77;1;1;2;standard
134.26;ERPTags5Standard ERPFlashTag2D (2) ERPFlashTagFeedback;10PE77;0;1;2;standard
136.44;ERPTags5Standard ERPFlashTag2D (3) ERPFlashTagFeedback;10PE77;1;1;2;standard
139.98;ERPTags6Standard ERPFlashTag2D (3) ERPFlashTagFeedback;10PE77;0;1;2;standard
142.21;ERPTags6Standard ERPFlashTag2D (4) ERPFlashTagFeedback;10PE77;1;1;2;standard
145.74;ERPTags7Standard ERPFlashTag2D (4) ERPFlashTagFeedback;10PE77;0;1;2;standard
147.86;ERPTags7Standard ERPFlashTag2D (2) ERPFlashTagFeedback;10PE77;1;1;2;standard
151.41;ERPTags8Standard ERPFlashTag2D (2) ERPFlashTagFeedback;10PE77;0;1;2;standard
153.64;ERPTags8Standard ERPFlashTag2D (1) ERPFlashTagFeedback;10PE77;1;1;2;standard
166.19;ERPTags1Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;10PE77;1;2;2;standard
169.79;ERPTags2Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;10PE77;0;2;2;standard
172.28;ERPTags2Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;10PE77;1;2;2;standard
177.82;ERPTags3Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;10PE77;1;2;2;standard
181.37;ERPTags4Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;10PE77;0;2;2;standard
182.91;ERPTags4Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;10PE77;1;2;2;standard
186.47;ERPTags5Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;10PE77;0;2;2;standard
188.39;ERPTags5Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;10PE77;1;2;2;standard
191.91;ERPTags6Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;10PE77;0;2;2;standard
193.34;ERPTags6Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;10PE77;1;2;2;standard
197.89;ERPTags7Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;10PE77;1;2;2;standard
201.49;ERPTags8Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;10PE77;0;2;2;standard
203.61;ERPTags8Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;10PE77;1;2;2;standard
216.22;ERPTags1Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;10PE77;1;3;2;standard
219.76;ERPTags2Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;10PE77;0;3;2;standard
220.69;ERPTags2Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;10PE77;0;3;2;standard
220.97;ERPTags2Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;10PE77;0;3;2;standard
224.52;ERPTags3Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;10PE77;0;3;2;standard
226.01;ERPTags3Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;10PE77;1;3;2;standard
229.54;ERPTags4Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;10PE77;0;3;2;standard
231.81;ERPTags4Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;10PE77;1;3;2;standard
235.36;ERPTags5Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;10PE77;0;3;2;standard
237.66;ERPTags5Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;10PE77;1;3;2;standard
241.19;ERPTags6Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;10PE77;0;3;2;standard
242.66;ERPTags6Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;10PE77;1;3;2;standard
248.47;ERPTags7Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;10PE77;1;3;2;standard
252.02;ERPTags8Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;10PE77;0;3;2;standard
254.44;ERPTags8Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;10PE77;1;3;2;standard
