Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
165.28;ERPTags1Standard ERPFlashTag2D (4) ERPFlashTagFeedback;2MA07;1;1;1;standard
168.82;ERPTags2Standard ERPFlashTag2D (4) ERPFlashTagFeedback;2MA07;0;1;1;standard
169.68;ERPTags2Standard ERPFlashTag2D (4) ERPFlashTagFeedback;2MA07;0;1;1;standard
172.14;ERPTags2Standard ERPFlashTag2D (3) ERPFlashTagFeedback;2MA07;1;1;1;standard
175.67;ERPTags3Standard ERPFlashTag2D (3) ERPFlashTagFeedback;2MA07;0;1;1;standard
178.03;ERPTags3Standard ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;1;1;1;standard
183.75;ERPTags4Standard ERPFlashTag2D (2) ERPFlashTagFeedback;2MA07;1;1;1;standard
187.28;ERPTags5Standard ERPFlashTag2D (2) ERPFlashTagFeedback;2MA07;0;1;1;standard
192.20;ERPTags5Standard ERPFlashTag2D (3) ERPFlashTagFeedback;2MA07;1;1;1;standard
197.22;ERPTags6Standard ERPFlashTag2D (4) ERPFlashTagFeedback;2MA07;1;1;1;standard
200.78;ERPTags7Standard ERPFlashTag2D (4) ERPFlashTagFeedback;2MA07;0;1;1;standard
203.27;ERPTags7Standard ERPFlashTag2D (2) ERPFlashTagFeedback;2MA07;1;1;1;standard
206.87;ERPTags8Standard ERPFlashTag2D (2) ERPFlashTagFeedback;2MA07;0;1;1;standard
209.42;ERPTags8Standard ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;1;1;1;standard
229.37;ERPTags1Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;2MA07;1;2;1;standard
237.43;ERPTags2Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;1;2;1;standard
241.01;ERPTags3Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;0;2;1;standard
246.60;ERPTags3Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;2MA07;1;2;1;standard
258.57;ERPTags4Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;2MA07;1;2;1;standard
266.95;ERPTags5Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;2MA07;1;2;1;standard
270.47;ERPTags6Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;2MA07;0;2;1;standard
272.68;ERPTags6Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;0;2;1;standard
276.50;ERPTags6Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;2MA07;1;2;1;standard
280.08;ERPTags7Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;2MA07;0;2;1;standard
283.48;ERPTags7Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;2MA07;1;2;1;standard
289.20;ERPTags8Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;1;2;1;standard
305.60;ERPTags1Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;1;3;1;standard
309.15;ERPTags2Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;0;3;1;standard
312.81;ERPTags2Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;2MA07;1;3;1;standard
319.88;ERPTags3Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;2MA07;1;3;1;standard
323.50;ERPTags4Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;2MA07;0;3;1;standard
325.99;ERPTags4Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;2MA07;1;3;1;standard
331.83;ERPTags5Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;1;3;1;standard
335.41;ERPTags6Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;0;3;1;standard
338.86;ERPTags6Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;2MA07;1;3;1;standard
345.50;ERPTags7Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;0;3;1;standard
348.36;ERPTags7Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;2MA07;1;3;1;standard
351.93;ERPTags8Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;2MA07;0;3;1;standard
352.96;ERPTags8Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;2MA07;0;3;1;standard
355.41;ERPTags8Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;2MA07;1;3;1;standard
