Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
133.72;ERPTags1Standard ERPFlashTag2D (4) ERPFlashTagFeedback;09HA13;1;1;2;standard
138.74;ERPTags2Standard ERPFlashTag2D (3) ERPFlashTagFeedback;09HA13;1;1;2;standard
146.58;ERPTags3Standard ERPFlashTag2D (1) ERPFlashTagFeedback;09HA13;1;1;2;standard
151.93;ERPTags4Standard ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;1;1;2;standard
155.49;ERPTags5Standard ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;0;1;2;standard
158.98;ERPTags5Standard ERPFlashTag2D (3) ERPFlashTagFeedback;09HA13;1;1;2;standard
164.13;ERPTags6Standard ERPFlashTag2D (4) ERPFlashTagFeedback;09HA13;1;1;2;standard
167.74;ERPTags7Standard ERPFlashTag2D (3) ERPFlashTagFeedback;09HA13;0;1;2;standard
169.15;ERPTags7Standard ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;1;1;2;standard
172.71;ERPTags8Standard ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;0;1;2;standard
174.33;ERPTags8Standard ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;0;1;2;standard
175.12;ERPTags8Standard ERPFlashTag2D (1) ERPFlashTagFeedback;09HA13;1;1;2;standard
190.66;ERPTags1Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;09HA13;1;2;2;standard
197.52;ERPTags2Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;09HA13;1;2;2;standard
202.00;ERPTags3Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;1;2;2;standard
208.46;ERPTags4Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;09HA13;1;2;2;standard
212.33;ERPTags5Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;1;2;2;standard
215.94;ERPTags6Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;0;2;2;standard
216.38;ERPTags6Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;0;2;2;standard
217.46;ERPTags6Standard2 ERPFlashTag2D (3) ERPFlashTagFeedback;09HA13;1;2;2;standard
221.53;ERPTags7Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;09HA13;0;2;2;standard
225.21;ERPTags7Standard2 ERPFlashTag2D (4) ERPFlashTagFeedback;09HA13;1;2;2;standard
228.79;ERPTags8Standard2 ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;0;2;2;standard
230.65;ERPTags8Standard2 ERPFlashTag2D (1) ERPFlashTagFeedback;09HA13;1;2;2;standard
242.16;ERPTags1Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;09HA13;0;3;2;standard
244.34;ERPTags1Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;09HA13;1;3;2;standard
247.96;ERPTags2Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;09HA13;1;3;2;standard
251.48;ERPTags3Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;09HA13;0;3;2;standard
254.44;ERPTags3Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;09HA13;1;3;2;standard
259.11;ERPTags4Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;1;3;2;standard
265.01;ERPTags5Standard3 ERPFlashTag2D (1) ERPFlashTagFeedback;09HA13;1;3;2;standard
269.39;ERPTags6Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;0;3;2;standard
270.53;ERPTags6Standard3 ERPFlashTag2D (4) ERPFlashTagFeedback;09HA13;1;3;2;standard
275.88;ERPTags7Standard3 ERPFlashTag2D (3) ERPFlashTagFeedback;09HA13;1;3;2;standard
282.03;ERPTags8Standard3 ERPFlashTag2D (2) ERPFlashTagFeedback;09HA13;1;3;2;standard
