Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
321.79;ERPTagsA1 ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;0;1;1;gamified
324.43;ERPTagsA1 ERPFlashTag2D (4) ERPFlashTagFeedback;02JO85;1;1;1;gamified
328.32;ERPTagsA2 ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;0;1;1;gamified
329.96;ERPTagsA2 ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;1;1;1;gamified
335.30;ERPTagsA3 ERPFlashTag2D (3) ERPFlashTagFeedback;02JO85;1;1;1;gamified
343.15;ERPTagsA4 ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;1;1;1;gamified
353.33;ERPTagsA5 ERPFlashTag2D (3) ERPFlashTagFeedback;02JO85;1;1;1;gamified
359.72;ERPTagsA6 ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;1;1;1;gamified
363.63;ERPTagsA7 ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;0;1;1;gamified
375.03;ERPTagsA7 ERPFlashTag2D (4) ERPFlashTagFeedback;02JO85;1;1;1;gamified
381.99;ERPTagsA8 ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;1;1;1;gamified
