Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
409.44;ERPTagsA1 ERPFlashTag2D (4) ERPFlashTagFeedback;2MA07;1;1;2;gamified
413.07;ERPTagsA2 ERPFlashTag2D (4) ERPFlashTagFeedback;2MA07;0;1;2;gamified
415.09;ERPTagsA2 ERPFlashTag2D (4) ERPFlashTagFeedback;2MA07;0;1;2;gamified
418.08;ERPTagsA2 ERPFlashTag2D (2) ERPFlashTagFeedback;2MA07;1;1;2;gamified
426.57;ERPTagsA3 ERPFlashTag2D (3) ERPFlashTagFeedback;2MA07;1;1;2;gamified
430.38;ERPTagsA4 ERPFlashTag2D (3) ERPFlashTagFeedback;2MA07;0;1;2;gamified
431.42;ERPTagsA4 ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;1;1;2;gamified
435.03;ERPTagsA5 ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;0;1;2;gamified
437.47;ERPTagsA5 ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;0;1;2;gamified
438.82;ERPTagsA5 ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;0;1;2;gamified
446.44;ERPTagsA6 ERPFlashTag2D (2) ERPFlashTagFeedback;2MA07;1;1;2;gamified
453.55;ERPTagsA7 ERPFlashTag2D (4) ERPFlashTagFeedback;2MA07;1;1;2;gamified
461.17;ERPTagsA8 ERPFlashTag2D (1) ERPFlashTagFeedback;2MA07;1;1;2;gamified
