Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
299.65;ERPTagsA1 ERPFlashTag2D (3) ERPFlashTagFeedback;17BE17;0;1;2;gamified
299.78;ERPTagsA1 ERPFlashTag2D (3) ERPFlashTagFeedback;17BE17;0;1;2;gamified
300.93;ERPTagsA1 ERPFlashTag2D (3) ERPFlashTagFeedback;17BE17;0;1;2;gamified
306.98;ERPTagsA2 ERPFlashTag2D (4) ERPFlashTagFeedback;17BE17;0;1;2;gamified
309.61;ERPTagsA2 ERPFlashTag2D (4) ERPFlashTagFeedback;17BE17;0;1;2;gamified
312.07;ERPTagsA2 ERPFlashTag2D (2) ERPFlashTagFeedback;17BE17;1;1;2;gamified
324.26;ERPTagsA3 ERPFlashTag2D (3) ERPFlashTagFeedback;17BE17;1;1;2;gamified
327.86;ERPTagsA4 ERPFlashTag2D (3) ERPFlashTagFeedback;17BE17;0;1;2;gamified
328.85;ERPTagsA4 ERPFlashTag2D (1) ERPFlashTagFeedback;17BE17;1;1;2;gamified
332.38;ERPTagsA5 ERPFlashTag2D (1) ERPFlashTagFeedback;17BE17;0;1;2;gamified
332.98;ERPTagsA5 ERPFlashTag2D (1) ERPFlashTagFeedback;17BE17;0;1;2;gamified
335.66;ERPTagsA5 ERPFlashTag2D (3) ERPFlashTagFeedback;17BE17;1;1;2;gamified
341.39;ERPTagsA6 ERPFlashTag2D (2) ERPFlashTagFeedback;17BE17;1;1;2;gamified
344.98;ERPTagsA7 ERPFlashTag2D (2) ERPFlashTagFeedback;17BE17;0;1;2;gamified
345.57;ERPTagsA7 ERPFlashTag2D (2) ERPFlashTagFeedback;17BE17;0;1;2;gamified
345.84;ERPTagsA7 ERPFlashTag2D (2) ERPFlashTagFeedback;17BE17;0;1;2;gamified
349.38;ERPTagsA8 ERPFlashTag2D (4) ERPFlashTagFeedback;17BE17;0;1;2;gamified
349.65;ERPTagsA8 ERPFlashTag2D (4) ERPFlashTagFeedback;17BE17;0;1;2;gamified
353.98;ERPTagsA8 ERPFlashTag2D (1) ERPFlashTagFeedback;17BE17;1;1;2;gamified
