Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
257.78;ERPTagsA1 ERPFlashTag2D (2) ERPFlashTagFeedback;11LK66;0;1;2;gamified
258.79;ERPTagsA1 ERPFlashTag2D (2) ERPFlashTagFeedback;11LK66;0;1;2;gamified
260.17;ERPTagsA1 ERPFlashTag2D (4) ERPFlashTagFeedback;11LK66;1;1;2;gamified
265.00;ERPTagsA2 ERPFlashTag2D (2) ERPFlashTagFeedback;11LK66;1;1;2;gamified
269.25;ERPTagsA3 ERPFlashTag2D (3) ERPFlashTagFeedback;11LK66;1;1;2;gamified
273.58;ERPTagsA4 ERPFlashTag2D (1) ERPFlashTagFeedback;11LK66;1;1;2;gamified
277.16;ERPTagsA5 ERPFlashTag2D (1) ERPFlashTagFeedback;11LK66;0;1;2;gamified
278.11;ERPTagsA5 ERPFlashTag2D (3) ERPFlashTagFeedback;11LK66;1;1;2;gamified
282.63;ERPTagsA6 ERPFlashTag2D (2) ERPFlashTagFeedback;11LK66;1;1;2;gamified
286.22;ERPTagsA7 ERPFlashTag2D (2) ERPFlashTagFeedback;11LK66;0;1;2;gamified
287.14;ERPTagsA7 ERPFlashTag2D (4) ERPFlashTagFeedback;11LK66;1;1;2;gamified
290.68;ERPTagsA8 ERPFlashTag2D (1) ERPFlashTagFeedback;11LK66;1;1;2;gamified
