Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
383.01;ERPTagsW 1 ERPFlashTag2D (1) ERPFlashTagFeedback;15JO96;0;2;2;gamified
384.01;ERPTagsW 1 ERPFlashTag2D (2) ERPFlashTagFeedback;15JO96;0;2;2;gamified
390.38;ERPTagsW 1 ERPFlashTag2D (3) ERPFlashTagFeedback;15JO96;1;2;2;gamified
398.71;ERPTagsW 2 ERPFlashTag2D (3) ERPFlashTagFeedback;15JO96;1;2;2;gamified
404.32;ERPTagsW 3 ERPFlashTag2D (3) ERPFlashTagFeedback;15JO96;0;2;2;gamified
405.71;ERPTagsW 3 ERPFlashTag2D (2) ERPFlashTagFeedback;15JO96;1;2;2;gamified
413.09;ERPTagsW 4 ERPFlashTag2D (4) ERPFlashTagFeedback;15JO96;1;2;2;gamified
418.20;ERPTagsW 5 ERPFlashTag2D (1) ERPFlashTagFeedback;15JO96;1;2;2;gamified
430.07;ERPTagsW 6 ERPFlashTag2D (2) ERPFlashTagFeedback;15JO96;1;2;2;gamified
438.87;ERPTagsW 7 ERPFlashTag2D (3) ERPFlashTagFeedback;15JO96;1;2;2;gamified
445.39;ERPTagsW 8 ERPFlashTag2D (1) ERPFlashTagFeedback;15JO96;1;2;2;gamified
