Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
488.25;ERPTagsW 1 ERPFlashTag2D (3) ERPFlashTagFeedback;02JO85;1;2;1;gamified
493.29;ERPTagsW 2 ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;0;2;1;gamified
500.12;ERPTagsW 2 ERPFlashTag2D (3) ERPFlashTagFeedback;02JO85;1;2;1;gamified
505.96;ERPTagsW 3 ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;0;2;1;gamified
508.13;ERPTagsW 3 ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;1;2;1;gamified
529.50;ERPTagsW 4 ERPFlashTag2D (4) ERPFlashTagFeedback;02JO85;1;2;1;gamified
538.97;ERPTagsW 5 ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;1;2;1;gamified
546.21;ERPTagsW 6 ERPFlashTag2D (2) ERPFlashTagFeedback;02JO85;1;2;1;gamified
554.29;ERPTagsW 7 ERPFlashTag2D (3) ERPFlashTagFeedback;02JO85;1;2;1;gamified
565.51;ERPTagsW 8 ERPFlashTag2D (3) ERPFlashTagFeedback;02JO85;0;2;1;gamified
568.27;ERPTagsW 8 ERPFlashTag2D (1) ERPFlashTagFeedback;02JO85;1;2;1;gamified
