Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
538.23;ERPTagsW 1 ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;1;2;2;gamified
543.40;ERPTagsW 2 ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;1;2;2;gamified
550.15;ERPTagsW 3 ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;0;2;2;gamified
553.38;ERPTagsW 3 ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;1;2;2;gamified
560.62;ERPTagsW 4 ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;0;2;2;gamified
562.01;ERPTagsW 4 ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;1;2;2;gamified
569.86;ERPTagsW 5 ERPFlashTag2D (1) ERPFlashTagFeedback;08MA21;1;2;2;gamified
581.37;ERPTagsW 6 ERPFlashTag2D (2) ERPFlashTagFeedback;08MA21;1;2;2;gamified
586.52;ERPTagsW 7 ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;0;2;2;gamified
587.33;ERPTagsW 7 ERPFlashTag2D (4) ERPFlashTagFeedback;08MA21;0;2;2;gamified
589.04;ERPTagsW 7 ERPFlashTag2D (3) ERPFlashTagFeedback;08MA21;1;2;2;gamified
596.40;ERPTagsW 8 ERPFlashTag2D (1) ERPFlashTagFeedback;08MA21;1;2;2;gamified
