Timestamp;ObjectName;ID;correct;scene;PlaceInOrder;condition
353.29;ERPTagsW 1 ERPFlashTag2D (4) ERPFlashTagFeedback;11LK66;0;2;2;gamified
357.16;ERPTagsW 1 ERPFlashTag2D (3) ERPFlashTagFeedback;11LK66;1;2;2;gamified
364.55;ERPTagsW 2 ERPFlashTag2D (3) ERPFlashTagFeedback;11LK66;1;2;2;gamified
372.24;ERPTagsW 3 ERPFlashTag2D (2) ERPFlashTagFeedback;11LK66;1;2;2;gamified
378.00;ERPTagsW 4 ERPFlashTag2D (2) ERPFlashTagFeedback;11LK66;0;2;2;gamified
379.26;ERPTagsW 4 ERPFlashTag2D (4) ERPFlashTagFeedback;11LK66;1;2;2;gamified
386.33;ERPTagsW 5 ERPFlashTag2D (1) ERPFlashTagFeedback;11LK66;1;2;2;gamified
392.88;ERPTagsW 6 ERPFlashTag2D (2) ERPFlashTagFeedback;11LK66;1;2;2;gamified
400.21;ERPTagsW 7 ERPFlashTag2D (3) ERPFlashTagFeedback;11LK66;1;2;2;gamified
406.68;ERPTagsW 8 ERPFlashTag2D (1) ERPFlashTagFeedback;11LK66;1;2;2;gamified
